"MARKETCAP","NAME","TICKER"
"1194999220","BMC Stock Holdings Inc","BMCH"
"1418724585","Badger Meter Inc","BMI"
"317694165300","Bank of America Corp","BMLpG"
"317694165300","Bank of America Corp","BMLpH"
"317694165300","Bank of America Corp","BMLpJ"
"317694165300","Bank of America Corp","BMLpL"
"29207516","Biomerica Inc","BMRA"
"583739000","Bank of Marin Bancorp","BMRC"
"18400626000","Biomarin Pharmaceutical Inc","BMRN"
"4015830000","Bemis Company Inc","BMS"
"940045267","Bryn Mawr Bank Corp","BMTC"
"99580340000","Bristol-Myers Squibb Co","BMY"
"1262515838","Beneficial Bancorp Inc","BNCL"
"275402790","Barnes & Noble Education Inc","BNED"
"1041028000","Benefitfocus Inc","BNFT"
"195247000","Bank of Commerce Holdings","BOCH"
"3426130816","Bank of Hawaii Corp","BOH"
"652787100","Bojangles Inc","BOJA"
"6191115127","BOK Financial Corp","BOKF"
"1102941000","Audentes Therapeutics Inc","BOLD"
"564700000","Boston Omaha Corp","BOMN"
"524096617","Dmc Global Inc","BOOM"
"714406260","Boot Barn Holdings Inc","BOOT"
"69004151","Bank of the James","BOTJ"
"2696421000","Box Inc","BOX"
"24907000","Boxlight Corp","BOXL"
"1366245000","Boston Private Financial Holdings Inc","BPFH"
"1366245000","Boston Private Financial Holdings Inc","BPFHW"
"266369520","Bridgepoint Education Inc","BPI"
"5575941690","Buckeye Partners LP","BPL"
"2939691275","Blueprint Medicines Corp","BPMC"
"8812611000","Bp Midstream Partners LP","BPMP"
"40792500","Biopharmx Corp","BPMX"
"5220966678","Popular Inc","BPOP"
"5220966678","Popular Inc","BPOP.GQ"
"5220966678","Popular Inc","BPOPM"
"5220966678","Popular Inc","BPOPN"
"14401044000","Broadridge Financial Solutions Inc","BR"
"2143504440","Brady Corp","BRC"
"337058590","Craft Brew Alliance Inc","BREW"
"221585169","Bluerock Residential Growth REIT Inc","BRG"
"221585169","Bluerock Residential Growth REIT Inc","BRGpA"
"221585169","Bluerock Residential Growth REIT Inc","BRGpC"
"221585169","Bluerock Residential Growth REIT Inc","BRGpD"
"149240000","Bridgford Foods Corp","BRID"
"513776000000","Berkshire Hathaway Inc","BRK.A"
"513776000000","Berkshire Hathaway Inc","BRK.B"
"1348469035","Brookline Bancorp Inc","BRKL"
"4946285000","Bruker Corp","BRKR"
"2163409440","Brooks Automation Inc","BRKS"
"13350000","Barnwell Industries Inc","BRN"
"8170782000","Brown & Brown Inc","BRO"
"56559123","Borqs Technologies Inc","BRQS"
"436108030","Bristow Group Inc","BRS"
"765336000","Global Brass and Copper Holdings Inc","BRSS"
"168907937","BRT Apartments Corp","BRT"
"4836341310","Brixmor Property Group Inc","BRX"
"229342107","Bassett Furniture Industries Inc","BSET"
"1362108857","OM Asset Management PLC","BSIG"
"6924852000","Black Stone Minerals LP","BSM"
"4957913","Biostar Pharmaceuticals Inc","BSPM"
"28568250","Bsquare Corp","BSQR"
"431552738","Sierra Bancorp","BSRR"
"423408175","Biospecifics Technologies Corp","BSTC"
"50745097500","Boston Scientific Corp","BSX"
"56306880","Ballantyne Strong Inc","BTN"
"4267860000","Peabody Energy Corp","BTU"
"243596160","BioTime Inc","BTX"
"243596160","BioTime Inc","BTX.WS"
"7510940","Chanticleer Holdings Inc","BURG"
"10290593160","Burlington Stores Inc","BURL"
"1499108650","First Busey Corp","BUSE"
"9598500","BroadVision Inc","BVSN"
"189446400","Bovie Medical Corp","BVX"
"129162000","Babcock & Wilcox Enterprises Inc","BW"
"8152944450","BorgWarner Inc","BWA"
"381152862","Bridgewater Bancshares Inc","BWB"
"33925549","Broadwind Energy Inc","BWEN"
"238293400","Bankwell Financial Group Inc","BWFG"
"78000000","Bowl America Inc","BWL.A"
"5861320832","BWX Technologies Inc","BWXT"
"23682818432","Blackstone Group LP","BX"
"251661650","BlueLinx Holdings Inc","BXC"
"1113742000","BLUEGREEN CORP","BXG"
"3606936000","Blackstone Mortgage Trust Inc","BXMT"
"18477417340","Boston Properties Inc","BXP"
"18477417340","Boston Properties Inc","BXPpB"
"697742454","Byline Bancorp Inc","BY"
"3608627760","Boyd Gaming Corp","BYD"
"330696230","Beazer Homes USA Inc","BZH"
"178438519500","Citigroup Inc","C"
"178438519500","Citigroup Inc","C3920552"
"178438519500","Citigroup Inc","C3941620"
"178438519500","Citigroup Inc","C4120155"
"178438519500","Citigroup Inc","C4176718"
"178438519500","Citigroup Inc","C4222570"
"178438519500","Citigroup Inc","C4235668"
"178438519500","Citigroup Inc","C4276150"
"178438519500","Citigroup Inc","C4309121"
"178438519500","Citigroup Inc","C4354896"
"17811800000","CA Inc","CA"
"103170214","China Automotive Systems Inc","CAAS"
"4924929375","Cable ONE Inc","CABO"
"672080497","Camden National Corp","CAC"
"8022921011","Credit Acceptance Corp","CACC"
"4565346350","CACI International Inc","CACI"
"5682626","China Advanced Construction Materials Group Inc","CADC"
"2119816425","Cadence Bancorp","CADE"
"13815259000","Conagra Brands Inc","CAG"
"17169075000","Cardinal Health Inc","CAH"
"412337540","CAI International Inc","CAI"
"412337540","CAI International Inc","CAIpA"
"2399752100","Cheesecake Factory Inc","CAKE"
"1416704640","Caleres Inc","CAL"
"199368900","Calithera Biosciences Inc","CALA"
"9706856","China Auto Logistics Inc","CALI"
"125102600","Magicjack Vocaltec Ltd","CALL"
"2183705160","Cal-Maine Foods Inc","CALM"
"405834000","Calix Inc","CALX"
"679575000","CalAmp Corp","CAMP"
"623205406","Crossamerica Partners LP","CAPL"
"26845000","Capricor Therapeutics Inc","CAPR"
"2466999000","Avis Budget Group Inc","CAR"
"626670367","Cara Therapeutics Inc","CARA"
"927547200","Carbonite Inc","CARB"
"4874930920","CarGurus Inc","CARG"
"788435933","Carolina Financial Corp","CARO"
"1806788900","Cars.com Inc","CARS"
"55774793","Carolina Trust Bancshares Inc","CART"
"15494444","Carver Bancorp Inc","CARV"
"1268102640","Casa Systems Inc","CASA"
"794124591","Meta Financial Group Inc","CASH"
"300483000","CASI Pharmaceuticals Inc","CASI"
"27068000","CAS Medical Systems Inc","CASM"
"783476063","Cass Information Systems Inc","CASS"
"4543409229","Caseys General Stores Inc","CASY"
"87246480000","Caterpillar Inc","CAT"
"23328000","Catabasis Pharmaceuticals Inc","CATB"
"356138653","Cambridge Bancorp","CATC"
"1490390744","Cardtronics PLC","CATM"
"468541911","Cato Corp","CATO"
"150775675","Catasys Inc","CATS"
"3424736414","Cathay General Bancorp","CATY"
"20953282","CCA Industries Inc","CAW"
"61937620593","Chubb Ltd","CB"
"17222350","CBAK Energy Technology Inc","CBAK"
"155022336","Colony Bankcorp Inc","CBAN"
"599072983","CymaBay Therapeutics Inc","CBAY"
"628368000","Cincinnati Bell Inc","CBB"
"628368000","Cincinnati Bell Inc","CBBpB"
"147298031","CB Financial Services Inc","CBFV"
"121260000","Catalyst Biosciences Inc","CBIO"
"26595180","Christopher & Banks Corp","CBK"
"661878000","CBL & Associates Properties Inc","CBL"
"19080000","Cleveland Biolabs Inc","CBLI"
"737550000","Carbon Black Inc","CBLK"
"661878000","CBL & Associates Properties Inc","CBLpD"
"661878000","CBL & Associates Properties Inc","CBLpE"
"2071842570","Cambrex Corp","CBM"
"302682530","Cellular Biomedicine Group Inc","CBMG"
"12029576000","Cboe Global Markets Inc","CBOE"
"2035776899","China Biologic Products Holdings Inc","CBPO"
"1260062738","Continental Building Products Inc","CBPX"
"13800685392","CBRE Group Inc","CBRE"
"3633250909","Cracker Barrel Old Country Store Inc","CBRL"
"21210270000","CBS Corp","CBS"
"21210270000","CBS Corp","CBS.A"
"6882800750","Commerce Bancshares Inc","CBSH"
"6882800750","Commerce Bancshares Inc","CBSHP"
"3545493000","Cabot Corp","CBT"
"867792780","CBTX Inc","CBTX"
"3154315200","Community Bank System Inc","CBU"
"1324294205","CBIZ Inc","CBZ"
"6366963712","Chemours Co","CC"
"414258880","Capital City Bank Group Inc","CCBG"
"10003840000","Coca-Cola European Partners PLC","CCE"
"1082040246","Chase Corp","CCF"
"45381440000","Crown Castle International Corp","CCI"
"45381440000","Crown Castle International Corp","CCIpA"
"6337984000","Crown Holdings Inc","CCK"
"41855210000","Carnival Corp","CCL"
"236349073","CSI Compressco LP","CCLP"
"2474741531","Cabot Microelectronics Corp","CCMP"
"441597340","CNB Financial Corp","CCNE"
"2177482160","Clear Channel Outdoor Holdings Inc","CCO"
"2302324075","Cogent Communications Holdings Inc","CCOI"
"512034431","Consol Coal Resources LP","CCR"
"308155200","Cross Country Healthcare Inc","CCRN"
"714140209","Century Communities Inc","CCS"
"497383000","ChemoCentryx Inc","CCXI"
"962951600","Coeur Mining Inc","CDE"
"5628574380","Silver Run Acquisition Corp","CDEV"
"7820856000","CDK Global Inc","CDK"
"301158583","Avid Bioservices Inc","CDMO"
"301158583","Avid Bioservices Inc","CDMOP"
"800226831","CareDx Inc","CDNA"
"11090573000","Cadence Design Systems Inc","CDNS"
"131611575","Condor Hospitality Trust Inc","CDOR"
"373823840","Cedar Realty Trust Inc","CDR"
"373823840","Cedar Realty Trust Inc","CDRpB"
"373823840","Cedar Realty Trust Inc","CDRpC"
"4318272","CDTi Advanced Materials Inc","CDTI"
"96760000","Cidara Therapeutics Inc","CDTX"
"12528999000","CDW Corp","CDW"
"190506120","Chromadex Corp","CDXC"
"868284000","Codexis Inc","CDXS"
"261996510","Cadiz Inc","CDZI"
"13703841200","Celanese Corp","CE"
"267997631","CECO Environmental Corp","CECE"
"1012960110","Career Education Corp","CECO"
"1730400","Camber Energy Inc","CEI"
"1086818591","Consol Energy Inc","CEIX"
"265096000","Celcuity LLC","CELC"
"61742648880","Celgene Corp","CELG"
"61742648880","Celgene Corp","CELGZ"
"177493234","Celsius Holdings Inc","CELH"
"86407827","Cypress Energy Partners LP","CELP"
"137403827","Chembio Diagnostics Inc","CEMI"
"1808580000","Central Garden & Pet Co","CENT"
"1808580000","Central Garden & Pet Co","CENTA"
"901238000","Century Aluminum Co","CENX"
"2712248000","Crestwood Equity Partners LP","CEQP"
"142201689","Cerecor Inc.","CERC"
"142201689","Cerecor Inc.","CERCW"
"21021077240","Cerner Corp","CERN"
"769065960","Cerus Corp","CERS"
"909622245","Central European Media Enterprises Ltd","CETV"
"15886704","Cemtrex Inc","CETX"
"15886704","Cemtrex Inc","CETXP"
"15886704","Cemtrex Inc","CETXW"
"549905650","CEVA Inc","CEVA"
"11907081000","CF Industries Holdings Inc","CF"
"90475000","Community First Bancshares Inc","CFBI"
"62495168","Central Federal Corp","CFBK"
"197575630","C&F Financial Corp","CFFI"
"1740817592","Capitol Federal Financial Inc","CFFN"
"18694578881","Citizens Financial Group Inc","CFG"
"53062300","ConforMIS Inc","CFMS"
"6702529172","Cullen/Frost Bankers Inc","CFR"
"6702529172","Cullen/Frost Bankers Inc","CFRpA"
"135026000","ContraFect Corp","CFRX"
"4054768268","Colfax Corp","CFX"
"2260098265","Carlyle Group LP","CG"
"29098805","China Green Agriculture Inc","CGA"
"24073610","Cancer Genetics Inc","CGIX"
"8081537380","Cognex Corp","CGNX"
"8423919","Comstock Holding Companies Inc","CHCI"
"1161616500","City Holding Co","CHCO"
"526156069","Community Healthcare Trust Inc","CHCT"
"13988223000","Church & Dwight Co Inc","CHD"
"3781208000","Churchill Downs Inc","CHDN"
"5227548560","Chemed Corp","CHE"
"948009750","Chefs' Warehouse Inc","CHEF"
"3757611720","Chemical Financial Corp","CHFC"
"5445000","CHF Solutions Inc","CHFS"
"3404739000","Chegg Inc","CHGG"
"4266754800","Choice Hotels International Inc","CHH"
"4199580000","Chesapeake Energy Corp","CHK"
"11399375","Cherokee Inc","CHKE"
"4199580000","Chesapeake Energy Corp","CHKpD"
"82662719","Chiasma Inc","CHMA"
"210161000","Chemung Financial Corp","CHMG"
"243200467","Cherry Hill Mortgage Investment Corp","CHMI"
"243200467","Cherry Hill Mortgage Investment Corp","CHMIpA"
"850008000","Coherus BioSciences Inc","CHRS"
"13048700800","C.H. Robinson Worldwide Inc","CHRW"
"975108810","Chico's FAS Inc","CHS"
"1833143088","Chesapeake Lodging Trust","CHSP"
"73478581046","Charter Communications Inc","CHTR"
"456766149","Chuy's Holdings Inc","CHUY"
"51060601800","Cigna Corp","CI"
"407854800","Citizens Inc","CIA"
"40657000","Cinedigm Corp","CIDM"
"4587142660","Ciena Corp","CIEN"
"3277076205","Chimera Investment Corp","CIM"
"3277076205","Chimera Investment Corp","CIMpA"
"3277076205","Chimera Investment Corp","CIMpB"
"12453792000","Cincinnati Financial Corp","CINF"
"528389580","Ciner Resources LP","CINR"
"438642480","City Office REIT Inc","CIO"
"438642480","City Office REIT Inc","CIOpA"
"842610600","CIRCOR International Inc","CIR"
"2006736000","CISION LTD.","CISN"
"6291655560","CIT Group Inc","CIT"
"269390870","Civista Bancshares Inc","CIVB"
"269390870","Civista Bancshares Inc","CIVBP"
"567553196","Civitas Solutions Inc","CIVI"
"163500000","CompX International Inc","CIX"
"116914449","Citizens Holding Co","CIZN"
"1376303280","C&J Energy Services Ltd","CJ"
"47166948","China Jo-Jo Drugstores Inc","CJJD"
"1084427939","SEACOR Holdings Inc","CKH"
"86989000","Checkpoint Therapeutics Inc","CKPT"
"19589000","CKX Lands Inc","CKX"
"55858536000","Colgate-Palmolive Co","CL"
"314829680","Clarus Corp","CLAR"
"4971202890","Core Laboratories NV","CLB"
"46754000","Caladrius Biosciences Inc","CLBS"
"127537905","Collectors Universe Inc","CLCT"
"189390000","Cloud Peak Energy Inc","CLD"
"9909337","China Lending Corp","CLDC"
"1769120500","Cloudera Inc","CLDR"
"929989004","Chatham Lodging Trust","CLDT"
"62664000","Celldex Therapeutics Inc","CLDX"
"3403195000","Cleveland-Cliffs Inc","CLF"
"164792272","Clearfield Inc","CLFD"
"3743600400","Corelogic Inc","CLGX"
"3855336150","Clean Harbors Inc","CLH"
"2015983920","Mack-Cali Realty Corp","CLI"
"31465000","ClearSign Combustion Corp","CLIR"
"31465000","ClearSign Combustion Corp","CLIRW"
"466374975","Calumet Specialty Products Partners LP","CLMT"
"2782724000","Colony Credit Real Estate Inc","CLNC"
"386206626","Clean Energy Fuels Corp","CLNE"
"2856311220","Colony NorthStar Inc","CLNY"
"2856311220","Colony NorthStar Inc","CLNYpB"
"2856311220","Colony NorthStar Inc","CLNYpE"
"2856311220","Colony NorthStar Inc","CLNYpG"
"2856311220","Colony NorthStar Inc","CLNYpH"
"2856311220","Colony NorthStar Inc","CLNYpI"
"2856311220","Colony NorthStar Inc","CLNYpJ"
"22975419775","Continental Resources Inc","CLR"
"4301000","Cellectar Biosciences Inc","CLRB"
"4301000","Cellectar Biosciences Inc","CLRBW"
"4301000","Cellectar Biosciences Inc","CLRBZ"
"13862827","Clearone Inc","CLRO"
"175218000","Clearside Biomedical Inc","CLSD"
"48140260","Celsion Corp","CLSN"
"236066915","Town Sports International Holdings Inc","CLUB"
"1484568000","Clovis Oncology Inc","CLVS"
"454544798","Clearwater Paper Corp","CLW"
"19475303810","Clorox Co","CLX"
"412989000","Calyxt Inc","CLXT"
"15364350000","Comerica Inc","CMA"
"15364350000","Comerica Inc","CMA.WS"
"2302420781","Commercial Metals Co","CMC"
"837918900","Columbus McKinnon Corp","CMCO"
"157918310000","Comcast Corp","CMCSA"
"745760730","CIM Commercial Trust Corp","CMCT"
"745760730","CIM Commercial Trust Corp","CMCTP"
"61186524000","CME Group Inc","CME"
"12163806888","Chipotle Mexican Grill Inc","CMG"
"24386227500","Cummins Inc","CMI"
"493519338","Cumulus Media Inc","CMLS"
"702883230","Capstead Mortgage Corp","CMO"
"702883230","Capstead Mortgage Corp","CMOpE"
"2184679000","Compass Minerals International Inc","CMP"
"3751743492","Cimpress NV","CMPR"
"182691000","Chimerix Inc","CMRX"
"14240408000","CMS Energy Corp","CMS"
"264841000","CM Seven Star Acquisition Corp","CMSS"
"264841000","CM Seven Star Acquisition Corp","CMSSR"
"264841000","CM Seven Star Acquisition Corp","CMSSU"
"264841000","CM Seven Star Acquisition Corp","CMSSW"
"49920000","Core Molding Technologies Inc","CMT"
"766755800","Comtech Telecommunications Corp","CMTL"
"12342444000","CNA Financial Corp","CNA"
"144897000","Conatus Pharmaceuticals Inc","CNAT"
"473144000","Century Bancorp Inc","CNBKA"
"27763556000","Centene Corp","CNC"
"326457900","Concert Pharmaceuticals Inc","CNCE"
"5530250000","Conduent Inc","CNDT"
"22436000","Chinanet Online Holdings Inc","CNET"
"47386000","Conifer Holdings Inc","CNFR"
"4610026200","Cinemark Holdings Inc","CNK"
"2053835200","Conmed Corp","CNMD"
"1428399000","Cannae Holdings Inc","CNNE"
"3579611180","CNO Financial Group Inc","CNO"
"753350000","ConnectOne Bancorp Inc","CNOB"
"12078328770","CenterPoint Energy Inc","CNP"
"1795452450","Cohen & Steers Inc","CNS"
"959565000","Consolidated Communications Holdings Inc","CNSL"
"193781910","Century Casinos Inc","CNTY"
"3073558903","CNX Resources Corp","CNX"
"1252526590","CNX Midstream Partners LP","CNXM"
"981075600","PC Connection Inc","CNXN"
"930354726","CoBiz Financial Inc","COBZ"
"77604800","Cocrystal Pharma Inc","COCP"
"63365721","Coda Octopus Group Inc","CODA"
"1057534500","Compass Diversified Holdings","CODI"
"1057534500","Compass Diversified Holdings","CODIpA"
"1057534500","Compass Diversified Holdings","CODIpB"
"47058695","Co-Diagnostics Inc","CODX"
"45647910000","Capital One Financial Corp","COF"
"45647910000","Capital One Financial Corp","COF4245097"
"45647910000","Capital One Financial Corp","COFpC"
"45647910000","Capital One Financial Corp","COFpD"
"45647910000","Capital One Financial Corp","COFpF"
"45647910000","Capital One Financial Corp","COFpG"
"45647910000","Capital One Financial Corp","COFpH"
"45647910000","Capital One Financial Corp","COFpP"
"45647910000","Capital One Financial Corp","COF.WS"
"10924578540","Cabot Oil & Gas Corp","COG"
"17437464","Cohen & Company Inc","COHN"
"3374565050","Coherent Inc","COHR"
"631269790","Cohu Inc","COHU"
"1579286332","Coca-Cola Bottling Co Consolidated","COKE"
"22190784000","Rockwell Collins Inc","COL"
"2754439500","Columbia Banking System Inc","COLB"
"3639878900","Americold Realty Trust","COLD"
"563748000","Collegium Pharmaceutical Inc","COLL"
"6080790600","Columbia Sportswear Co","COLM"
"5049481339","CommScope Holding Company Inc","COMM"
"6075328000","CyrusOne Inc","CONE"
"1044652577","Conn's Inc","CONN"
"12592489000","Cooper Companies Inc","COO"
"88871005080","ConocoPhillips","COP"
"3584920828","CoreSite Realty Corp","COR"
"1572010000","Core-Mark Holding Company Inc","CORE"
"301756000","Corium International Inc","CORI"
"434667143","CorEnergy Infrastructure Trust Inc","CORR"
"434667143","CorEnergy Infrastructure Trust Inc","CORRpA"
"1733566425","Corcept Therapeutics Inc","CORT"
"97848706800","Costco Wholesale Corp","COST"
"2048418060","Cott Corp","COT"
"8621550000","Coty Inc","COTY"
"3592402000","Coupa Software Inc","COUP"
"504729600","Cowen Inc","COWN"
"29609464000","Canadian Pacific Railway Ltd","CP"
"11864834","CounterPath Corp","CPAH"
"11427680000","Campbell Soup Co","CPB"
"2632739250","Callon Petroleum Co","CPE"
"2632739250","Callon Petroleum Co","CPEpA"
"790120308","Central Pacific Financial Corp","CPF"
"68728163","Canterbury Park Holding Corp","CPHC"
"13865040","China Pharma Holdings Inc","CPHI"
"107578566","CAPITAL PROPERTIES INC /RI/","CPI"
"86995995","Cumberland Pharmaceuticals Inc","CPIX"
"178438519500","Citigroup Inc","CpJ"
"178438519500","Citigroup Inc","CpK"
"1392332724","Chesapeake Utilities Corp","CPK"
"178438519500","Citigroup Inc","CpL"
"1049983000","CorePoint Lodging Inc","CPLG"
"12089012460","Copart Inc","CPRT"
"331002000","Catalyst Pharmaceuticals Inc","CPRX"
"178438519500","Citigroup Inc","CpS"
"1752896383","Cooper-Standard Holdings Inc","CPS"
"17164467","CPS Technologies Corp","CPSH"
"362485530","Computer Programs and Systems Inc","CPSI"
"86674350","Consumer Portfolio Services Inc","CPSS"
"60581880","Capstone Turbine Corp","CPST"
"8882548290","Camden Property Trust","CPT"
"7424205000","Cheniere Energy Partners LP Holdings LLC","CQH"
"19715631000","Cheniere Energy Partners LP","CQP"
"5624866000","Crane Co","CR"
"387058500","CRA International Inc","CRAI"
"786731920","Cray Inc","CRAY"
"381219250","Corbus Pharmaceuticals Holdings Inc","CRBP"
"1938604000","California Resources Corp","CRC"
"530447940","Care.com Inc","CRCM"
"225019392","Crawford & Co","CRD.A"
